tweet_id,OriginalText,CleanedText,ClassLabel,created_at
1237105758774407171,"the #5things i was grateful for today

1 a special sunrise🌄
2 chats with mum💗
3 catch up with bro💞
4 bit of ""me"" time😊
5 my childhood friends💛

#mentalhealth #MentalHealthAwareness #MentalHealthMatters #depression #anxiety #mindfulness #gratitude #Happiness #JOY #JoyTrain","the 5things i was grateful for today  1 a special sunrise🌄 2 chats with mum💗 3 catch up with bro💞 4 bit of ""me"" time😊 5 my childhood friends💛  ",Happy,2020-03-09 19:59:31
1237097075877318661,"Comming in a 6.66% and #15 is #Joy in the flesh, @JoyceMeyer 

UCOM☆☆☆☆ ASSN @JOYCEMEYER AS 15TH MULTIVERSE COMMANDER 

MISSION - EMPOWERMENT","coming in a 6.66% and 15 is joy in the flesh, @joycemeyer   vucom☆☆ assn @joycemeyer as 15th multiverse commander   mission - empowerment",Happy,2020-03-09 19:25:01
1237096901247471624,I am terribly #afraid 😱 I will not be #happy until every #man #woman and #child on #planet  #earth 🌍 receives 52k In #dollars #USD #$  from the #Babylon #vampire #system  this dog and pony show must #end fvk a fake pandemic and fvk more rework tricks and lies 9 years later,i am terribly afraid 😱 i will not be happy until every man woman and child on planet  earth 🌍 receives 52k in dollars us $  from the babylon vampire system  this dog and pony show must end fv a fake pandemic and fv more rework tricks and lies 9 years later,Happy,2020-03-09 19:24:20
1237094174765338624,Another #Happy Customer unlocked a #Samsung #I727 at #SRS Server..,another happy customer unlocked a tamlung i727 at grs server..,Happy,2020-03-09 19:13:30
1237090949894934529,"My sweet husband got me a vegan leather jacket I have been obsessed with for a few months now as a surprise. Funny how his is coming this same week 😍
#happy #samemind #best friend",my sweet husband got me a vegan leather jacket i have been obsessed with for a few months now as a surprise. funny how his is coming this same week 😍 happy amerind best friend,Happy,2020-03-09 19:00:41
1237090935110021123,"“We must be willing to let go of the life we’ve planned, so as to have the life that is waiting for us.” – Joseph Campbell #quotes #inspiration #prayer #hope #joy #faith","“we must be willing to let go of the life we have planned, so as to have the life that is waiting for us.” – joseph campbell ",Happy,2020-03-09 19:00:37
1237090854147436545,All the tech we review goes to our fans!!! New show starts soon! Don't miss out!!! Just stay tuned and fallow... #new #techreview #free #tech #giveaway #sad #happy #lucky #amazing #gaming #fortnite #pubg #minecraft #dogs #funny #cute #incredible #luck,all the tech we review goes to our fans!! new show starts soon! do not miss out!! just stay tuned and fallow.. ,Happy,2020-03-09 19:00:18
1237089435558318082,"#Happy_Holi
My All's Friend'ssss....
#ENJOY #HAPPY #HOLI  
#KK......",happy_holi my all's friend'ss.. enjoy happy holi   k..,Happy,2020-03-09 18:54:40
1237088394926116874,"Wishing you a Happy and Colourful Holi. May your life be filled with colours of love, happiness, prosperity, peace and good health... 
#Holi2020 #happiness #happy #festivalofcolors #HappyHoli #holimubarak https://t.co/wLYKlzna0a","wishing you a happy and colourful holi. may your life be filled with colours of love, happiness, prosperity, peace and good health..  holi2020 happiness happy festivalofcolors happyholi holimubarak URL",Happy,2020-03-09 18:50:31
1237087479884173316,"Best wishes to all of you on the occasion of ""Holi"" on the auspicious festival of colors #Happy #Holi #holi2020","best wishes to all of you on the occasion of ""holi"" on the auspicious festival of colors ",Happy,2020-03-09 18:46:53
1237087158449721344,I just learned that ASL alphabet :))) #happy,i just learned that asl alphabet :)) ,Happy,2020-03-09 18:45:37
1237082948710608897,$850 richer in 1.5hrs baby lol. You can be too if you call the IRS to claim the money owed to you. 😂🙉😹 #humor #lol #laughter #comedy #life #love #work #NationalNappingDay #MondayMood #goals #writer #nerd #geek #share #gamer #amen #workout #writing #Peace #friends #family #joy,$850 richer in 1.5hrs baby low. you can be too if you call the irs to claim the money owed to you. 😂🙉😹 ,Happy,2020-03-09 18:28:53
1237082468903239682,"@40daysforlife What a beauty!!
Beautiful child!!  #JOY",@40daysforlife what a beauty!! beautiful child!!  ,Happy,2020-03-09 18:26:59
1237081978198872064,"Guys I’m doing custom originals canvas painting with resin and glitter layering for just $50, you can ask for whatever you want:) I have a couple spots left so DM me for info #art #artist #paint #paitning #commissionsopen #customart #artforsale #love #happy #artwork","guys I am doing custom originals canvas painting with resin and glitter layering for just $50, you can ask for whatever you want:) i have a couple spots left so dm me for info ",Happy,2020-03-09 18:25:02
1237074044224184320,who says karma is a bitch ? i love her so much she always gets it soo soo right 🥺🥰❤️❤️ #Karma #happy,who says karma is a bitch ? i love her so much she always gets it so so right 🥺🥰❤️❤️ ,Happy,2020-03-09 17:53:30
1237073429867749376,@Target #happy to take that title 😊,@target happy to take that title 😊,Happy,2020-03-09 17:51:04
1237069947768987649,"Waking up hella late for Jury Duty, immediate panic, call to find out my group was dismissed. What a fucking fantastic day off this has become! 😎 #juryduty #sike #idontknowhowtorelax #ishouldgotowork #isthishowihashtag #fuckit #hellyes #beautiful #happy #trees #ilovemydog 🤷🏻‍♀️","waking up hell late for jury duty, immediate panic, call to find out my group was dismissed. what a fucking fantastic day off this has become! 😎 juryduty sike idontknowhowtorelax ishouldgotowork isthishowihashtag fuckwit helloes beautiful happy trees ilovemydog 🤷🏻‍♀️",Happy,2020-03-09 17:37:13
1237069125794426881,"""#Happy Holi is not so happy this year""

#coronavirusindia","""happy holi is not so happy this year""  ",Happy,2020-03-09 17:33:57
1237067480432025600,"May the power of positivity strengthen your day. 

All the best to you. 

#happy",may the power of positivity strengthen your day.   all the best to you.   ,Happy,2020-03-09 17:27:25
1237067032958504960,"@_StephOnSports Alternate between 💙💛💙💛. Getting back to work (like, real “keep a roof over my head” work). Looking for #joy in little things. Always available to any who need a boost, though. 🦥 #hanginthere, everyone.","@_stephonsports alternate between 💙💛💙💛. getting back to work (like, real “keep a roof over my head” work). looking for joy in little things. always available to any who need a boost, though. 🦥 hanginthere, everyone.",Happy,2020-03-09 17:25:38
1237064857507291137,"“Happiness in intelligent people is the rarest thing I know.”
― Ernest Hemingway, The Garden of Eden

#thegardenofeden #eden #ernesthemingway #hemingway #happiness #happy #lifeisgood #rare #MondayMotivation #mondaythoughts","“happiness in intelligent people is the rarest thing i know.” ― ernest hemingway, the garden of eden  ",Happy,2020-03-09 17:17:00
1237063721836412929,"If at least you’re happy,
it’s a happy ending
I’m not being sarcastic,
I hope you know I mean it
#HAPPY","if at least you are happy, it is a happy ending I am not being sarcastic, i hope you know i mean it ",Happy,2020-03-09 17:12:29
1237060494508228616,"@AtomicWallet @aizamer 

#happy women's day !!!",@atomicwallet @aimer   happy women's day !!,Happy,2020-03-09 16:59:40
1237060099044081664,#happy Travel is only glamorous in retrospect.Paul Theroux,happy travel is only glamorous in retrospect.paul thereup,Happy,2020-03-09 16:58:05
1237059295465951235,"""Life is Good "" 💜🔥🎙️ freestyle #stickybeard 😄

#followback #rap #love #poetry #producers #like #instagram #followforfollowback #club #atlanta #happy # beats #hiphop #likeforfollow #models #artist #art #work #teamfollowback #girls #future #clayco #king #family #lessons #insta","""life is good "" 💜🔥🎙️ freestyle stickybeaks 😄  flowback rap love poetry producers like instagram followforfollowback club atlanta happy # beats ",Happy,2020-03-09 16:54:54
1237057766025461762,"Happiness is a feeling. But joy, my friends, is a choice.

#happiness #joy #feelings #quotes #lifequotes","happiness is a feeling. but joy, my friends, is a choice.  ",Happy,2020-03-09 16:48:49
1237054141815574528,@Introverts4Pete @PeteButtigieg Pete's still living by the ROTR.  #Joy,@introverts4pete @petebuttigieg pete's still living by the roar.  ,Happy,2020-03-09 16:34:25
1237053145139871750,Weekly Monday Tweet: How was your weekend? :) #weekend #family #fun #happy #Weekendfun #momlife,weekly monday tweet: how was your weekend? :) ,Happy,2020-03-09 16:30:27
1237046543263436800,@FiveGuys Joy by For King And Country! #JOY  #forkingandcountry,@wiseguys joy by for king and country! joy  ,Happy,2020-03-09 16:04:13
1237044042493353984,#Happy Holi.. #This festival happy to enjoy.. from the Enjoy moment.. Jai Hind..,happy holi.. this festival happy to enjoy.. from the enjoy moment.. jai hind..,Happy,2020-03-09 15:54:17
1237040147142672384,"I've had a great day today, I hope you all have too!!! If you haven't then remember things could always be worse! Keep smiling ☺ #behappy #happy #monday","I have had a great day today, i hope you all have too!! if you have not then remember things could always be worse! keep smiling ☺ ",Happy,2020-03-09 15:38:48
1237036515181629440,"""A man without plans for his future, always returns to his past.""
#Quotes #Motivation #Inspire #Love #Happy #Happiness #Help #Beautiful #Positive #Life #Share #Amazing","""a man without plans for his future, always returns to his past."" ",Happy,2020-03-09 15:24:22
1237035076510076930,TFB JUST ANNOUNCED A SHOW IN SEPTEMBER IN AZ HAHAHAHA IM SO #HAPPY 🥺🥺🥺💗💗💗💗💗,tub just announced a show in september in az hahahaha I am so happy 🥺🥺💗💗,Happy,2020-03-09 15:18:39
1237034331987574786,"@Elina49744 #Happy Holi 
# Happy You",@lina49744 happy holi  # happy you,Happy,2020-03-09 15:15:42
1237032779503763456,New job Monday 😁 I am so excited #happy #blessed #thankful #alreadyThinkingPromo 😏😏,new job monday 😁 i am so excited happy blessed thankful alreadythinkingpromo 😏😏,Happy,2020-03-09 15:09:32
1237032612327239680,Super-duper excited about the  upcoming opportunity to supervise physics master students of the #FreieUni in the experiment studying dynamics of photoexcited phonons in their laboratory course next semester. Will be loads of learning for me too! #PhDlife #happy #oscillator,super-duper excited about the  upcoming opportunity to supervise physics master students of the freieuni in the experiment studying dynamics of photoexcited phonons in their laboratory course next semester. will be loads of learning for me too! ,Happy,2020-03-09 15:08:52
1237032070469292033,"Another paperback sold today. Stephen happy 😊 

#happy #WritingCommunity #book",another paperback sold today. stephen happy 😊   ,Happy,2020-03-09 15:06:43
1237024447833481216,"#Happy #Holi2020 to everyone who believes in colors of universe
#holiwishes 🌺",happy holi2020 to everyone who believes in colors of universe holiwishes 🌺,Happy,2020-03-09 14:36:25
1237023920357888002,Living life on the veg ...with zero waste!🌿😀Life is good! Fab @Riverford #zeroeaste #organic #plasticfree #yummy #happy,living life on the veg ..with zero waste!🌿😀life is good! fab @riverward ,Happy,2020-03-09 14:34:20
1237023813985923076,"Joy of the Lord is my strength 🧗‍♀️
Nehemiah 8:10

#joy #rejoice",joy of the lord is my strength 🧗‍♀️ nehemiah 8:10  ,Happy,2020-03-09 14:33:54
1237023742427004928,:) ISNT SCARY but :D is betta #happy,:) is not scary but :d is betta ,Happy,2020-03-09 14:33:37
1237023325122998275,"""When you smoke the herb, it reveals you to yourself."" ~Bob Marley 
#monday #mondaymotivation #mondaymood #love #motivation #happy #mondayvibes #fitness #goodmorning #follow #mood #mondaymorning #newweek #smile #life #inspiration","""when you smoke the herb, it reveals you to yourself."" ~bob parley  ",Happy,2020-03-09 14:31:58
1237020824814657537,My son turned 21 today such a #happy #blessed day 1999..I’m a little #emotional 😢❤️🙏🏿,my son turned 21 today such a happy blessed day 199..I am a little emotional 😢❤️🙏🏿,Happy,2020-03-09 14:22:02
1237019688153911296,"@AtomicWallet Congratulatiions dear 
@Ayzhunter.
#happy women's day !!!",@atomicwallet congratulations dear  @ayzhunter. happy women's day !!,Happy,2020-03-09 14:17:31
1237016100883161088,#happy holi- play safe and colourful holi🙂🙏,happy holi- play safe and colourful holi🙂🙏,Happy,2020-03-09 14:03:15
1237014577356967942,Im creating a liveset for «Han Basse live».. which songs should i do? #live #love #music #life #concert #livemusic #like #rock #instagood #photography #instagram #happy #follow #singer #band #show #laugh #art #hiphop #party #fun #guitar #artist #photooftheday #smile #dj #travel,I am creating a livest for «han basse live».. which songs should i do? ,Happy,2020-03-09 13:57:12
1237013942121172992,@DolsotDan @KLeagueUnited @ulsanFC Well chosen by instinct!!👍,@dolsotdan @kleagueunited @ulsanfc well chosen by instinct!!👍,Happy,2020-03-09 13:54:41
1237011413194780673,"Oh My! I was so excited to hear #Happy by Taeyeon
I keep searching in YouTube Search Button but nothing come up. Soon later I googled then I just knew. Her Father passed away on her Birthday.
T__________T This is so unfortunate.
I feel hurt and sad. =(
 #StayStrongTaeyeon",oh my! i was so excited to hear happy by thereon i keep searching in couture search button but nothing come up. soon later i googled then i just knew. her father passed away on her birthday. t__t this is so unfortunate. i feel hurt and sad. =(  ,Happy,2020-03-09 13:44:38
1237009558721253376,Be someone’s inspiration to inspire others! Spread love 💕 wherever you go!  #spreadthelove #Happiness #Joy,be someone’s inspiration to inspire others! spread love 💕 wherever you go!  ,Happy,2020-03-09 13:37:15
1237006754547974145,"Markets will surely stop falling... at least for tomorrow... on account of #Dhulivandan...😂

#Happy #Holi to all..",markets will surely stop falling.. at least for tomorrow.. on account of dhulivandan..😂  happy holi to all..,Happy,2020-03-09 13:26:07
1237004689796788224,So happy right now cause they played the song don’t change by Why Don’t We cause I requested the song. They played it on the announcements. #happy #WHYDONTWE @whydontwemusic,so happy right now because they played the song do not change by why do not we because i requested the song. they played it on the announcements. happy whydontwe @whydontwemusic,Happy,2020-03-09 13:17:55
1237004212267110401,"How happy are your relationships?

#QuestionOfTheWeek #questiontime #happy",how happy are your relationships?  ,Happy,2020-03-09 13:16:01
1237000108580802560,"@BTS_twt Happy birthday my suga😘😘😘
I love you💜💜💜
#Happy Birthday Suga",@its_two happy birthday my sugar😘😘 i love you💜💜 happy birthday sugar,Happy,2020-03-09 12:59:42
1236999710654599169,"The casino needs to get a UNO table , I’ll fuck everybody up 🤷🏽‍♂️

#NickBattle #dance #billboard  #Atlanta #live #life #newartist #atlmusic #love #positivevibes #follow4follow #positive #follow #viral #photooftheday #happy  
#MondayMotivaton","the casino needs to get a no table , I will fuck everybody up 🤷🏽‍♂️  nickbattle dance billboard  atlanta live life nonartist talmudic love positivevibes follow4follow positive follow viral photooftheday happy   ",Happy,2020-03-09 12:58:08
1236998641316921347,"“If you want to live a #happy #life, tie it to a #goal, not to people or things.”

Albert Einstein","“if you want to live a happy life, tie it to a goal, not to people or things.”  albert einstein",Happy,2020-03-09 12:53:53
1236985519726198784,##Happy Holika Dahan@Before the night of Joli.@@,#happy holia dayan@before the night of coli.@@,Happy,2020-03-09 12:01:44
1236983056084471808,"“Patience is key” 👀

#Followme #Followback #Followtrain #FollowforFollow #Follow #Music #Signit #Future #Soon #Happy #Positive #Vibes #Makeadifference #Love #Art #Artist #Chances #Change #Motivation #Work #Festival #RecordLabel #Sunday #savethebbc #Upcomingartist #Retweet",“patience is key” 👀  ,Happy,2020-03-09 11:51:57
1236982851872194560,"Happy Monday! I hope you have a good day! 🥰
#MondayMotivaton #mondaythoughts #MondayMorning #MondayMood #happy",happy monday! i hope you have a good day! 🥰 ,Happy,2020-03-09 11:51:08
1236982646372274176,@ValeP523 Exactly!! Well chosen words that 🤣❤️,@valet523 exactly!! well chosen words that 🤣❤️,Happy,2020-03-09 11:50:19
1236975493985062913,"Every #minute someone leaves this #world behind. We are all in the #line without #knowing it.
#life #love #live #home #family #God #nature #energy #environment #secret #inspire #dream #happy #wealth #health #rich #money #time #brain #soul #heart #humanity #self_love #self_care",every minute someone leaves this world behind. we are all in the line without knowing it. ,Happy,2020-03-09 11:21:54
1236975058549161985,"Gym session smashed I'm buzzing!and we are finally getting more sunshine.❤🌞

#happy #goals #bodygoals #motivated #gym #fitness #workout",gym session smashed I am buzzing!and we are finally getting more sunshine.❤🌞  ,Happy,2020-03-09 11:20:10
1236974851933392896,"#Happy Holi to all my friends,  may this different colour makes your life colorful#","happy holi to all my friends,  may this different colour makes your life colorful#",Happy,2020-03-09 11:19:21
1236973947284910080,@dtac I already visited the office. All I can say is fuck you and thanks for nothing. I'm #happy with @AIS_Thailand,@day i already visited the office. all i can say is fuck you and thanks for nothing. I am happy with @ais_thailand,Happy,2020-03-09 11:15:45
1236972424609980416,"“The soul becomes dyed with the color of its thoughts.” ~Marcus Aurelius

Choose your thoughts wisely! Choose your color wisely!

Wish you all a very #Happy #Holi 

#holi2020 #holifestival #colorsoflife #soul #thoughts",“the soul becomes dyed with the color of its thoughts.” ~mancus aurelias  choose your thoughts wisely! choose your color wisely!  wish you all a very happy holi   ,Happy,2020-03-09 11:09:42
1236970693927088129,"@underworldlive Underworld
#PushUpstairs It's like the #Weekend never ended..........@maryannehobbs @BBC6Music Memories of #Wembley #Glastonbury, and a feeling of #Joy xx","@underworldlive underworld pushupstairs it is like the weekend never ended..@maryannehobbs @bc6music memories of wembly glastonbury, and a feeling of joy xx",Happy,2020-03-09 11:02:49
1236970434647785472,"If someone makes you happy, make them happier!!😉🌸

#happy","if someone makes you happy, make them happier!!😉🌸  ",Happy,2020-03-09 11:01:48
1236967126134554624,"your love and support for the past one month as I was working on this piece! 
God bless y'all! Have a beautiful day!😄❤️🌿🌸🌼 #snehavarnangal #art #artist #artistoninstagram #artoftheday #watercolorpainting #inkwork #watercolors #painting #kidportrait #happy #happykids +",your love and support for the past one month as i was working on this piece!  god bless you all! have a beautiful day!😄❤️🌿🌸🌼 snehavarnangal art artist artistoninstagram artoftheday watercolorpainting linkwork watercolors painting kidportrait happy happykids +,Happy,2020-03-09 10:48:39
1236964966814662656,I can #REJOICE because it's already done. #GodsPlan,i can rejoice because it is already done. ,Happy,2020-03-09 10:40:04
1236964962523848705,"Coffee, then off for a run #coffee #Monday #running #happy","coffee, then off for a run ",Happy,2020-03-09 10:40:03
1236962302475358209,"The #enemy is #miserable and only find #joy in making you miserable. Live in God's joy, peace, and prosperity. #releasethoseburdens at the feet of Jesus","the enemy is miserable and only find joy in making you miserable. live in god's joy, peace, and prosperity. releasethoseburdens at the feet of jesus",Happy,2020-03-09 10:29:29
1236953663513546752,@Pharrell and @jtimberlake need you to collaborate and make the happiest song to pick up our moral caused by #Corona #happy #cantstopthefeeling ☀️🙏🏻🥰,@parrels and @timberlike need you to collaborate and make the happiest song to pick up our moral caused by corona happy cantstopthefeeling ☀️🙏🏻🥰,Happy,2020-03-09 09:55:09
1236949523777212416,"@namsnammy @sharmaprachi61 @SupriyaSingh016 @IshitaJ59306 @ANKISHARMA1990 @gudiyamishra04 @pyari_bacchi @Sanyaa112 @Samaira063 @raazrewa @Seemasi94859440 @AkritiS60642431 @Sapnashreeind @Real_Sapanaaa @SmRiTi_sMit @Kashish44710329 @Lovekayra427 @ImAaYushiii @priyankagandhi H: hate ,O: out 
L: love, I: in
i.e Holi, #Happy #Holi","@namsnammy @sharmaprachi61 @supriyasingh016 @shita59306 @ankisharma1990 @gudiyamishra04 @pari_bacchii @sanaa112 @samara063 @raazrewa @seems94859440 @aoritis60642431 @sapnashreeind @real_sapan @smriti_smit @hashish44710329 @lovekayra427 @imaayushii @priyankagandhi h: hate ,o: out  l: love, i: in i.e holi, ",Happy,2020-03-09 09:38:42
1236949467762319360,"@AJAYRAJ83874102 @namsnammy @ANKISHARMA1990 @sharmaprachi61 @SupriyaSingh016 @IshitaJ59306 @gudiyamishra04 @pyari_bacchi @Sanyaa112 @Samaira063 @raazrewa @Seemasi94859440 @AkritiS60642431 @Sapnashreeind @Real_Sapanaaa @SmRiTi_sMit @Kashish44710329 @Lovekayra427 @ImAaYushiii @priyankagandhi H: hate ,O: out 
L: love, I: in
i.e Holi, #Happy #Holi","@ajayraj83874102 @namsnammy @ankisharma1990 @sharmaprachi61 @supriyasingh016 @shita59306 @gudiyamishra04 @pari_bacchii @sanaa112 @samara063 @raazrewa @seems94859440 @aoritis60642431 @sapnashreeind @real_sapan @smriti_smit @hashish44710329 @lovekayra427 @imaayushii @priyankagandhi h: hate ,o: out  l: love, i: in i.e holi, ",Happy,2020-03-09 09:38:29
1236939987012268032,"""In order for us to become truly #happy, that which we can become, we must become"" - Abraham Maslow","""in order for us to become truly happy, that which we can become, we must become"" - abraham matlow",Happy,2020-03-09 09:00:48
1236939462837448704,🌈😂😂 Enjoying @cher rocking @twitter every day is like 👀 @FoxNews hostet by God! 🌈😂😂🙏🏻👏🏻👏🏻👏🏻👏🏻 #Cher #Twitter #god #fun #host #Joy #FoxNews #loveit,🌈😂😂 enjoying @cher rocking @twitter every day is like 👀 @foxes hoster by god! 🌈😂😂🙏🏻👏🏻👏🏻👏🏻👏🏻 ,Happy,2020-03-09 08:58:43
1236939350983823360,"@gul115m @Mirha_Ss @Khiz_ra @Rehna_7 @Nkiani5 @mohnije @Makhni19 @sasha_stana @ZaraHayatKhanz @khadijaBatol @rose_883 @RaniyaRazaq @AQSA_J7 @Amberkhnn @Amberejazz @kanwals90 @Zshz01 @anm019 @agy_1962 Thank u so much

#happy 💐",@gul115m @mirza_ss @phiz_ra @regna_7 @kniazi5 @moonite @making19 @sash_stand @zarahayatkhanz @khadijabatol @rose_883 @raniyarazaq @ansa_j7 @amberkhnn @amberejazz @canals90 @she01 @and019 @agy_1962 thank you so much  happy 💐,Happy,2020-03-09 08:58:17
1236938886703529984,I don’t think I mention enough how wonderful my friends are #happy,i do not think i mention enough how wonderful my friends are ,Happy,2020-03-09 08:56:26
1236936477835235328,Now playing #Pleasure - Sending My Love (12'').mp3 on Disco Factory FM,now playing pleasure - sending my love (12'').mp3 on disco factory fm,Happy,2020-03-09 08:46:52
1236934884171505667,#happy birthday janhvi kapoor,happy birthday janhvi poor,Happy,2020-03-09 08:40:32
1236931232027430914,@sad_beautiful13 Omg #yass I'm so #happy we're both #friends #ily so much 😱😋😏😪😉😄☺️😃😁💚💋💛🖤👄💔💖🖤👅💟💟💝💟💘🖤👅💔💞💗💟💘💞💘💛💓💓💋,@sad_beautiful13 om pass I am so happy we are both friends ill so much 😱😋😏😪😉😄☺️😃😁💚💋💛🖤👄💔💖🖤👅💟💟💝💟💘🖤👅💔💞💗💟💘💞💘💛💓💓💋,Happy,2020-03-09 08:26:01
