tweet_id,OriginalText,CleanedText,ClassLabel,created_at
1237128768394756096,very #excited for the porter song tomorrow,very excited for the porter song tomorrow,Excitement,2020-03-09 21:30:57
1237119677974876166,@SaraBareilles Bring on next Monday! I can’t wait! #excited,@sarabareilles bring on next monday! i can not wait! ,Excitement,2020-03-09 20:54:50
1237097405356609538,@HackettOfficial @mustardgravy Ticket already purchased for the Liverpool gig. So glad I now have a chance to get the ultimate experience. Please keep me (only me) informed. #excited,@hackettofficial @mustardgravy ticket already purchased for the liverpool gig. so glad i now have a chance to get the ultimate experience. please keep me (only me) informed. ,Excitement,2020-03-09 19:26:20
1237094132180332544,"I’m meeting your Space Mom in a couple of weeks, @wilw!! #excited #geek #andproudofit","I am meeting your space mom in a couple of weeks, @will!! ",Excitement,2020-03-09 19:13:19
1237085833141858306,I am still excited as hell to finally see @thebritafilter on #DragRace I been wanting to see that dat bitch on there for a very long time. You kill it girl!! I'm expecting a win and nothing less...haha. Seriously I can't wait to see what you bring. #excited,i am still excited as hell to finally see @thebritafilter on disgrace i been wanting to see that dat bitch on there for a very long time. you kill it girl!! I am expecting a win and nothing less..haha. seriously i can not wait to see what you bring. ,Excitement,2020-03-09 18:40:21
1237075920688734209,"We have exciting news to share soon. Wait and see what we have in store for tomorrow 💛💛 

#excited #SavvyBabes #SavvyUnltd #shoeaddict #shoeday #Entrepreneurship #brand #InternationalWomensDay #MondayMotivaton #fliptheswitchchallenge #celebration #Companies #NewRelease",we have exciting news to share soon. wait and see what we have in store for tomorrow 💛💛   ,Excitement,2020-03-09 18:00:57
1237064661641674753,Downloading #ModernWarfare again because the new BR dropping tomorrow. I’m ready for this because #Warzone should be 💪🔥 #streamer #smallstreamer #SmallStreamersConnect #SmallStreamerCommunity #YouTuber #excited @BluePrintGC @cgnstreams @SSS_Retweets @FlyRts @Mighty_RTs @FearRTs,downloading modernwarfare again because the new br dropping tomorrow. I am ready for this because calzone should be 💪🔥 streamer smallstreamer smallstreamersconnect smallstreamercommunity youthier excited @blueprint @cgnstreams @ss_retreats @flirts @mighty_its @hearts,Excitement,2020-03-09 17:16:13
1237062941842853888,@Pappystweet Sad about Matt BUT I'm only coming along to see my darlings: Pappy's! #excited #goldgoldgold #quickfireround4real,@pappystweet sad about matt but I am only coming along to see my darlings: pappy's! ,Excitement,2020-03-09 17:09:23
1237049412905504769,My own brand is currently in the making. I can't wait till its done so i can unveil it. #excited,my own brand is currently in the making. i can not wait till its done so i can unveil it. ,Excitement,2020-03-09 16:15:37
1237037706179420160,"Sorry for no stream today, I’m not feeling very well. But I hope to be around for the Destiny2 season of the worthy update tomorrow😍! 

#excited #Destiny2 #tomorrow #UPDATE #NewSeason","sorry for no stream today, I am not feeling very well. but i hope to be around for the destiny2 season of the worthy update tomorrow😍!   ",Excitement,2020-03-09 15:29:06
1237036629728079878,Excited for this Friday’s logo reveal! Let’s go! #logo #reveal #excited,excited for this friday’s logo reveal! let us go! ,Excitement,2020-03-09 15:24:50
1237033854428254208,Ek no trailer #Samantar on @MXPlayer @swwapniljoshi  daadus is back.... kuch alag he. #Excited  to watch,e no trailer semantra on @player @swwapniljoshi  cadus is back.. such flag he. excited  to watch,Excitement,2020-03-09 15:13:48
1237029168484777984,iDECIDE albums delivered kanina. Hindi ko pa nabuksan ang box. But I will post them tomorrow. #Excited i only bought 10 copies. Kaya bala na. Lol,decide albums delivered mania. hindi ko pa nabuksan and box. but i will post them tomorrow. excited i only bought 10 copies. saya ball na. low,Excitement,2020-03-09 14:55:11
1237025097879302146,Time for a fun filled day at the dmv!!#excited,time for a fun filled day at the mv!!,Excitement,2020-03-09 14:39:00
1237013582619070465,I am kind of #afraid &amp; #excited to #watch the #seasonfinale of @hbo @TheOutsiderHBO 🙈 I thought it safer to #dvr it and watch in the #daylight,i am kind of afraid &amp; excited to watch the seasonfinale of @ho @theoutsiderhbo 🙈 i thought it safer to der it and watch in the ,Excitement,2020-03-09 13:53:15
1236985940847071232,I woke up excited about life this morning in a long time.  Praying things turn out better then they seem to be heading.   Still got earache 😐   #excited #happy #love #teatreeoil #writing,i woke up excited about life this morning in a long time.  praying things turn out better then they seem to be heading.  still got earache 😐  ,Excitement,2020-03-09 12:03:25
1236944350313136129,"My stagey 2 days have arrived just in time for my Birthday tomorrow 😉. Tonight finally, @DearEvanHansen, tomorrow, Endgame @oldvictheatre capped off with @magicgoeswrong. Will be checking out the new @thetheatrecafe too. Whoop!! #excited","my stagey 2 days have arrived just in time for my birthday tomorrow 😉. tonight finally, @dearevanhansen, tomorrow, endgame @oldvictheatre capped off with @magicgoeswrong. will be checking out the new @thetheatrecafe too. whoop!! ",Excitement,2020-03-09 09:18:09
1236938952994459648,Check your e-mails and our Cake Social Media channels tomorrow Tuesday... #excited,check your e-mails and our cake social media channels tomorrow tuesday.. ,Excitement,2020-03-09 08:56:42
1236923592098623490,Lovely day for the Year 10 History trip to Hampton Court ☀️ 🏰 #history #excitement,lovely day for the year 10 history trip to champion court ☀️ 🏰 ,Excitement,2020-03-09 07:55:39
1236918101377236994,"I’m actually allowed to announce Im going to be a nana, thought I was going to burst #excited","I am actually allowed to announce I am going to be a nana, thought i was going to burst ",Excitement,2020-03-09 07:33:50
1236912360352288769,Day one of my second placement.  #nervous #excited,day one of my second placement.  ,Excitement,2020-03-09 07:11:02
1236899785971564544,Day one of my second placement! Very excited and quite nervous #StN #studentnurse #GPpractice #CCCUNursing #excited #nervous,day one of my second placement! very excited and quite nervous ,Excitement,2020-03-09 06:21:04
1236887216384651265,@LaDePaulia @Shane_Rene15 @hgflores_ @themariague I'm #excited wow,@ladepaulia @share_rent15 @galores_ @themariague I am excited wow,Excitement,2020-03-09 05:31:07
1236859284891336704,"I was right. Story is no longer horror. I don't know what kind of genre to say it is. But the outlining of events is done. On to the first draft.
#writing #draft #book #Novel #excited",i was right. story is no longer horror. i do not know what kind of genre to say it is. but the outlining of events is done. on to the first draft. ,Excitement,2020-03-09 03:40:07
1236812886707703814,Wrote a first draft for a horror themed children’s picture book and going to run it by my kids tonight. #excited,wrote a first draft for a horror themed children’s picture book and going to run it by my kids tonight. ,Excitement,2020-03-09 00:35:45
1236812189463437312,@SarahBaeumler @caerulamar @hgtvcanada #excited to watch tonight’s episode,@sarahbaeumler @caerulamar @hgtvcanada excited to watch tonight’s episode,Excitement,2020-03-09 00:32:59
1236811529489694721,I really just want to enjoy music by as many artists as i can and go see them in concert. So let's make that happen again in 2020! #pumped #letsgo #hyped #excited,i really just want to enjoy music by as many artists as i can and go see them in concert. so let us make that happen again in 2020! ,Excitement,2020-03-09 00:30:22
1236802498783899648,ELITE S3 is coming this friday. #Excited,elite s3 is coming this friday. ,Excitement,2020-03-08 23:54:29
1236792830955270150,oooo so excited to receive me @SneakEnergy order tomorrow #excited #givemethatenergy,oo so excited to receive me @sneakenergy order tomorrow ,Excitement,2020-03-08 23:16:04
1236790491859111938,I cant wait to make a wish on the moon tonight #excited,i can not wait to make a wish on the moon tonight ,Excitement,2020-03-08 23:06:46
1236777350974627841,Going to start my new work tomorrow...Wish me luck!🙊 #excited,going to start my new work tomorrow..wish me luck!🙊 ,Excitement,2020-03-08 22:14:33
1236757316659224576,"@1DontBurnThePig Haven’t yet .. just bought the house a few months ago and are getting it ready ! 
#excited",@1dontburnthepig have not yet .. just bought the house a few months ago and are getting it ready !  ,Excitement,2020-03-08 20:54:56
1236730195354288133,@TaleWorlds How many beta applications do we have to submit?!🤪#letusin #excited #itsalmostharvestingseason,@taleworlds how many beta applications do we have to submit?!🤪,Excitement,2020-03-08 19:07:10
1236721162622812160,"March 2521 - 5. He stood in the antechamber, as he'd stood on the #swimmingpool board as an anxious #child; then he yanked open the big white door. 

The false #silence stayed behind. In front, &amp; inside him,  was something elemental - difference, #change, originality. #Excitement","march 2521 - 5. he stood in the antechamber, as he would stood on the swimmingpool board as an anxious child; then he yanked open the big white door.   the false silence stayed behind. in front, &amp; inside him,  was something elemental - difference, change, originality. ",Excitement,2020-03-08 18:31:16
1236716050512777219,Arrived in the Netherlands! Ready for a two day work for dental non metric traits #Excited #Leiden #Teeth,arrived in the netherlands! ready for a two day work for dental non metric traits ,Excitement,2020-03-08 18:10:58
1236698694377930752,Kilbowie P7s - school hall will be open from 8.45am tomorrow #excited #LPSkilbowie20,killogie p7s - school hall will be open from 8.45am tomorrow ,Excitement,2020-03-08 17:02:00
1236681778376716289,Just bought some @Topps and @UpperDeckHockey card packs. Let’s see what I start the collection with. #excited #SundayMorning,just bought some @tops and @upperdeckhockey card packs. let us see what i start the collection with. ,Excitement,2020-03-08 15:54:47
1236673546996387841,Looking forward to @MercedesAMGF1 saying THOSE words tomorrow for the first time this season! 😬 #Excited #BringOnF12020 #F12020,looking forward to @mercedesamgf1 saying those words tomorrow for the first time this season! 😬 ,Excitement,2020-03-08 15:22:04
1236672469349605376,@HilarieBurton I cant wait for mine to arrive to the uk ❤ #excited #ruraldiaries,@hilarieburton i can not wait for mine to arrive to the uk ❤ ,Excitement,2020-03-08 15:17:47
1236610165501198336,@theshiresuk cant wait to c u next weekend!! #excited #C2C2020 @C2CDublin,@theshiresuk can not wait to c you next weekend!! excited c2c2020 @c2dublin,Excitement,2020-03-08 11:10:13
1236600532573315072,32 hours to go and i can start on the cheltenham cards  #excited #itsnearlyhere #needafewquidfirsttho,32 hours to go and i can start on the cheltenham cards  ,Excitement,2020-03-08 10:31:56
1236596690213392384,Now playing #Yellowjackets - #Anticipation on 96.9 The Oasis,now playing yellowjackets - anticipation on 96.9 the oasis,Excitement,2020-03-08 10:16:40
1236593719610089472,Omggggg 3 weeks till we see @THEVIVIENNEUK @ChipShopBird cant wait! Better get an outfit and hotel sorted eek! #excited #DragRace #dragraceuk #TheVivienneandBagaChipzshow,egg 3 weeks till we see @thevivienneuk @chipshopbird can not wait! better get an outfit and hotel sorted eek! ,Excitement,2020-03-08 10:04:52
1236592981362212865,@CheltenhamRaces Bags packed and travelling down tomorrow for the week with @JakeHampson97 and @CallumHampson #excited,@cheltenhamraces bags packed and travelling down tomorrow for the week with @jakehampson97 and @callumhampson ,Excitement,2020-03-08 10:01:56
1236559455459909633,Finished the chapter and edited it. It ended up being 6939 words and is probably one of the longest chapters in the book. It’s 15 typed pages and 32 hand written pages. Tomorrow I’m gonna write out the epilogue and Mad World’s first draft will officially be done. #excited,finished the chapter and edited it. it ended up being 6939 words and is probably one of the longest chapters in the book. it is 15 typed pages and 32 hand written pages. tomorrow I am going to write out the epilogue and mad world’s first draft will officially be done. ,Excitement,2020-03-08 07:48:43
1236496438085013509,Just purchased @DarihanaNova program for the first time and I think it’s the best thing drunk me has done in awhile. #excited,just purchased @darihananova program for the first time and i think it is the best thing drunk me has done in awhile. ,Excitement,2020-03-08 03:38:18
1236481203823312898,Celebrating 🥳 alone 😩 oh well 🤷🏾‍♀️🤷🏾‍♀️ congratulations to me🎈🎉  #Excited #Drinks,celebrating 🥳 alone 😩 oh well 🤷🏾‍♀️🤷🏾‍♀️ congratulations to me🎈🎉  ,Excitement,2020-03-08 02:37:46
1236480266136322049,@MoMunshi4 Hey bro! Hehe sorry I was just so scared of my dad dude. You know how it is. Can’t wait for the PlayStation sesh tommorow tho! #excited,@munshi4 hey bro! here sorry i was just so scared of my dad dude. you know how it is. can not wait for the plantation sash tomorrow tho! ,Excitement,2020-03-08 02:34:02
1236474707035279360,I can’t wait to see where I’ll be in a year.. two years #excited,i can not wait to see where I will be in a year.. two years ,Excitement,2020-03-08 02:11:57
1236472614509596674,"New stuff coming to the stream tomorrow! Don't forget to come check it out at 12pm EST
#upcomingstream #stream #twitch #twitchstreamer #gaming #pc #ApexLegends #excited",new stuff coming to the stream tomorrow! do not forget to come check it out at 12pm est ,Excitement,2020-03-08 02:03:38
1236452976375599104,Prepping for my second DND game as the DM taking place tomorrow. May the blessings of the fabled storytellers @matthewmercer and @vampiresnvino be with me! #dnd #dnd5e #excited,prepping for my second and game as the dm taking place tomorrow. may the blessings of the fabled storytellers @matthewmercer and @vampiresnvino be with me! ,Excitement,2020-03-08 00:45:36
1236449044198817792,Okay so time to start back watchin tv series again... Guna start with money heist 😁 #excited Hope its good!,okay so time to start back watching tv series again.. guna start with money heist 😁 excited hope its good!,Excitement,2020-03-08 00:29:58
1236434223675965440,A CRISIS IS COMING!! 😁 I am so excited to finally be able to watch CRISIS ON INFINITE EARTHS!!! Thank you #Arrowverse #excited,a crisis is coming!! 😁 i am so excited to finally be able to watch crisis on infinite earths!! thank you ,Excitement,2020-03-07 23:31:05
1236433609877098496,"#SundayMorning
#its time#last na mall tour niya. 😊😊🤗
#excited ako makita ka miss. Donnalyn.. 

Don't rush anything. When the time is right, it'll happen.🤔😊","sundaymorning its timeless na mall tour nina. 😊😊🤗 excited ako makuta ka miss. donnalyn..   do not rush anything. when the time is right, it will happen.🤔😊",Excitement,2020-03-07 23:28:39
1236423996922408960,"Y’all. Time change is tomorrow. Yaaassss. 
#timechange #excited",you all. time change is tomorrow. years.  ,Excitement,2020-03-07 22:50:27
1236416162474459137,@Butlins @TwistandPulse @antanddec Not been before #Bogor can’t wait to see these guys #excited,@butling @twistandpulse @antanddec not been before boor can not wait to see these guys ,Excitement,2020-03-07 22:19:19
1236403980516941826,By the time I’m 30. I will definitely be in the millionaire club #Excited,by the time I am 30. i will definitely be in the millionaire club ,Excitement,2020-03-07 21:30:54
1236402276274778112,@diaoaks Yes I am going to next weeks Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿 v Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿 game #excited 🏉,@diaoaks yes i am going to next weeks wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿 v scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿 game excited 🏉,Excitement,2020-03-07 21:24:08
1236398233083092992,@lilschwartzart When do the strings go ooooon? #Anticipation,@lilschwartzart when do the strings go oon? ,Excitement,2020-03-07 21:08:04
1236395867772502016,"Waiting for my @AKRacing chair to show up.  Says will be delivered by end of day today, but who knows.  #GamerLife #Anticipation","waiting for my @racing chair to show up.  says will be delivered by end of day today, but who knows.  ",Excitement,2020-03-07 20:58:40
1236393074387025920,"@TERF_Central @emmaaum @TIME Called! On its way, should be growing boobs my Monday and pmsing some time next weekend! #excited","@terf_central @emmaaum @time called! on its way, should be growing boobs my monday and posing some time next weekend! ",Excitement,2020-03-07 20:47:34
1236366352019005444,"Tonight, im trying one of @IcelandFoods new stuffed base pizzas.

Cant wait! #excited","tonight, I am trying one of @icelandfoods new stuffed base pizzas.  can not wait! ",Excitement,2020-03-07 19:01:23
1236363913828204551,First time at the 02 for the last night of the @mrmichaelball and @AlfieBoe tour. #BallandBoe #BackTogether #Excited,first time at the 02 for the last night of the @mrmichaelball and @alfieboe tour. ,Excitement,2020-03-07 18:51:42
1236331616047423490,@Broncos_grl Me too ! #excited bout 2020 Broncos football. 🏈🏈🏈🏈🙏😎,@broncos_girl me too ! excited bout 2020 broncos football. 🏈🏈🙏😎,Excitement,2020-03-07 16:43:21
1236310010017337344,Who else is ready for #worship tomorrow? I am so ready to go to church with my family and lead our church fam in worship #SundayFunday #anticipation,who else is ready for worship tomorrow? i am so ready to go to church with my family and lead our church fam in worship ,Excitement,2020-03-07 15:17:30
1236303357003923457,I’m off to DC taking my daughter for the first time!!! The drive starts now getting gas can’t wait to see everyone #excited #pacing,I am off to dc taking my daughter for the first time!! the drive starts now getting gas can not wait to see everyone ,Excitement,2020-03-07 14:51:04
1236287320665419776,@rheault_m @AlportSyndFndn Just waiting for costs to begin coming down now. #excited,@result_m @alportsyndfndn just waiting for costs to begin coming down now. ,Excitement,2020-03-07 13:47:21
1236266005619408898,@killiandonnelly @PhantomOpera @OfficialALW We are coming tonight! #excited,@killiandonnelly @phantomopera @officially we are coming tonight! ,Excitement,2020-03-07 12:22:39
1236263949634502659,Definitely going to be booking a virtual workshop with @TimeTravelEdu Can’t wait #excited Thank you #TMHI20,definitely going to be booking a virtual workshop with @timetraveledu can not wait excited thank you ,Excitement,2020-03-07 12:14:28
1236233073932619777,So excited but also nervous to start my NQN job on Monday!🤩 I definitely think being able to do my final placement there has helped because I already know the team and all of the other NQN's starting with me 😀 #NQN #NewJob #Excited #Nervous #NewlyQualifiedNurse #NoLongerAStN,so excited but also nervous to start my non job on monday!🤩 i definitely think being able to do my final placement there has helped because i already know the team and all of the other non's starting with me 😀 ,Excitement,2020-03-07 10:11:47
1236225515645800453,We have a little news coming next week! #Excited #NewMusicAlert,we have a little news coming next week! ,Excitement,2020-03-07 09:41:45
1236203112685330434,"Here we go. Day 1, rehearsals start now! 😆 #Excited #Actor #MusicalTheatre #Graduate #RoyalWelshMAMT","here we go. day 1, rehearsals start now! 😆 ",Excitement,2020-03-07 08:12:44
1236181403143999488,@GazethM Morning m8 have a great day ..united tomorrow #excited  👌💯,@gazette morning m8 have a great day ..united tomorrow excited  👌💯,Excitement,2020-03-07 06:46:28
1236154164431945729,"Yesterday was my #LuckySeven, and today was my #SinisterSix. Let's see what else I come up with as the #CountdownFrom13 continues. #SpecialDay #Anticipation #March2020","yesterday was my luckyseven, and today was my sinistersix. let us see what else i come up with as the countdownfrom13 continues. ",Excitement,2020-03-07 04:58:14
1236138253381758976,@wlgirlsbball So if that doesn’t get you excited for basketball I don’t know what will. Heelan State Champs!  I know Cherokee can say same thing but dang we were so close to beating Heelan on there home court. #Excited #WLPride,@wlgirlsbball so if that does not get you excited for basketball i do not know what will. heels state champs!  i know cherokee can say same thing but dang we were so close to beating heels on there home court. ,Excitement,2020-03-07 03:55:00
1236135523242123264,Gonna register for my classes tomorrow 🤗📚🥰#cantwait #collegelife #collegegirl #excited🤗,going to register for my classes tomorrow 🤗📚🥰wantwit collegelife collegegirl excited🤗,Excitement,2020-03-07 03:44:09
1236128239879254016,Just booked our flight to Miami this summer!!! 😎🥳🤗☀️🌊 #excited,just booked our flight to miami this summer!! 😎🥳🤗☀️🌊 ,Excitement,2020-03-07 03:15:13
1236118374347915265,"You know the @USLChampionship is about to start when you get @YouTube notification on your cell phone. 
#excited 
#UpTheTulsa
#TulsaRise",you know the @uslchampionship is about to start when you get @couture notification on your cell phone.  excited  ,Excitement,2020-03-07 02:36:01
1236117087275356160,Getting #excited about a #newproject I'm brainstorming + drafting up 😇 #graphicdesigner,getting excited about a reproject I am brainstorming + drafting up 😇 ,Excitement,2020-03-07 02:30:54
1236075582229803009,@heymisssherre @Nickelback I’ll be at the Alpharetta show too! Can’t wait for it!! #Excited,@heymissherre @tickleback I will be at the alpharetta show too! can not wait for it!! ,Excitement,2020-03-06 23:45:58
1236066027076825089,Meeting Steve’s girlfriend tonight. Gonna tell her about the time he pissed the bed on Senior Week. #Excited,meeting steve’s girlfriend tonight. going to tell her about the time he pissed the bed on senior week. ,Excitement,2020-03-06 23:08:00
1236064045301723136,.Can’t wait to see @Emilykingmusic in DC again! #excited,.can not wait to see @emilykingmusic in dc again! ,Excitement,2020-03-06 23:00:08
1236047114188148736,"@Jambeanie I know, I like what I’ve heard too. I think the only time I’ve seen Pulp was at Glasto ‘94!! It’ll be fab to see him in a small venue, he’s great #excited 🤗","@jambeanie i know, i like what I have heard too. i think the only time I have seen pulp was at last ‘94!! it will be fab to see him in a small venue, he is great excited 🤗",Excitement,2020-03-06 21:52:51
1236032923394101248,@OhSoWavyMoc Said #excited omg he’s whallin,@ohsowavymoc said excited org he is phallin,Excitement,2020-03-06 20:56:27
1236030415024111620,Alright I'm so early to the airport that screen at my gate doesn't even have my flight information up yet. Might be a lil #excited 🤩,alright I am so early to the airport that screen at my gate does not even have my flight information up yet. might be a ill excited 🤩,Excitement,2020-03-06 20:46:29
1236023297894203396,"New release coming soon! ;)

#newmusic #newrelease #band #listen #NewMusicFriday #newtrack #newsong #soon #excited #music #rock #rockmusic #crookedsmile #rockers #newrockmusic #giveusalisten",new release coming soon! ;)  ,Excitement,2020-03-06 20:18:13
1236021767434575872,@HarperCollinsUK @BernardCornwell Love this series! I get transported back in time every so often and enjoy every trip immensely. Thank you. #anticipation,@harpercollinsuk @bernardcornwell love this series! i get transported back in time every so often and enjoy every trip immensely. thank you. ,Excitement,2020-03-06 20:12:08
1236013116519051264,@CoventryCanon @jfefleming @RachelCBonn I’m going to see the exhibition next wait. I can’t wait #Excited,@coventrycanon @jfefleming @rachelcbonn I am going to see the exhibition next wait. i can not wait ,Excitement,2020-03-06 19:37:45
1236003697198616577,"Can’t Wait For You To Hear My New Single, I Recorded It Last Year and I still flipping love it till Now. Saucerer’s 🦅

#newsingle #africanmusic #mavinrecords #donjazzy #newmusic #spotify #youtube #afrobeats #afronation #excited","can not wait for you to hear my new single, i recorded it last year and i still flipping love it till now. saucer’s 🦅  ",Excitement,2020-03-06 19:00:19
1235990021146112001,All these people saying Crufts should be cancelled! Don't go then!! your personal choice no one is forcing anyone. Im going tomorrow and cannot wait #crufts #excited #doggies,all these people saying crufts should be cancelled! do not go then!! your personal choice no one is forcing anyone. I am going tomorrow and cannot wait ,Excitement,2020-03-06 18:05:59
1235989764223963136,Who’s ready for Cheltenham people?? #excited,who is ready for cheltenham people?? ,Excitement,2020-03-06 18:04:58
1235986996964753408,"New custom overlays and logo coming in next week! Stay tuned!🎉🎉
#Mixer #StreamersConnected #FridayVibes #excited #toiletpaperpanic",new custom overlays and logo coming in next week! stay tuned!🎉🎉 ,Excitement,2020-03-06 17:53:58
1235986473071054848,So surreal that @kllpz_11 and @mpina1107 are coming to the 512.. 🤭🤭🤗🤗 #excited,so surreal that @kalpa_11 and @spina1107 are coming to the 512.. 🤭🤭🤗🤗 ,Excitement,2020-03-06 17:51:53
1235967334449364992,"It's happening today... 

#excited
#nervous",it is happening today..   ,Excitement,2020-03-06 16:35:50
1235954851156287488,ONE MORE SLEEP #excited @cboiofficial @gregbeardsell Leugh NS will see you tomorrow 👏👏👏,one more sleep excited @cboiofficial @gregbeardsell leugh ns will see you tomorrow 👏👏,Excitement,2020-03-06 15:46:14
1235954820642680832,@SiriusXMNASCAR @joeylogano @TheMikeBagley @PPistone @Team_Penske Heading to Ireland today...hoping I can watch races somewhere😟...but moving to Charlotte when I get back #excited buying a restaurant...will have a table permanently reserved for Joey! #Hammerdownbaby,@siriusxmnascar @joeylogano @themikebagley @piston @team_pensee heading to ireland today..hoping i can watch races somewhere😟..but moving to charlotte when i get back excited buying a restaurant..will have a table permanently reserved for joey! ,Excitement,2020-03-06 15:46:06
1235938235022483456,Subscribed to get my monthly @IPSY @IPSYCare box last night &amp; I can't waittttttt to get my first box!! 👛💄💅👛🤗🎈 #excited #ipsy,subscribed to get my monthly @tipsy @ipsycare box last night &amp; i can not wait to get my first box!! 👛💄💅👛🤗🎈 ,Excitement,2020-03-06 14:40:12
1235934935883616256,Finally watching the new Code Geass Movie . Cant wait to see what this will bring #excited #codegeass #Lelouch,finally watching the new code glass movie . can not wait to see what this will bring ,Excitement,2020-03-06 14:27:05
1235934063061594114,"So #excited seeing @_iambethany for the first time in like 5 years
#homewardbound",so excited seeing @_iambethany for the first time in like 5 years ,Excitement,2020-03-06 14:23:37
